# x y
0.8698155475 -0.0181704623
0.8750555348 -0.0175385560
0.8802029828 -0.0169140581
0.8852566214 -0.0162973025
0.8902152037 -0.0156886214
0.8950775062 -0.0150883455
0.8998423292 -0.0144968033
0.9045084972 -0.0139143215
0.9090748587 -0.0133412246
0.9135402871 -0.0127778344
0.9179036807 -0.0122244703
0.9221639628 -0.0116814488
0.9263200822 -0.0111490832
0.9303710135 -0.0106276833
0.9343157572 -0.0101175555
0.9381533400 -0.0096190020
0.9418828150 -0.0091323209
0.9455032621 -0.0086578059
0.9490137879 -0.0081957455
0.9524135262 -0.0077464233
0.9557016383 -0.0073101174
0.9588773128 -0.0068870999
0.9619397663 -0.0064776370
0.9648882429 -0.0060819881
0.9677220154 -0.0057004060
0.9704403845 -0.0053331364
0.9730426794 -0.0049804172
0.9755282581 -0.0046424787
0.9778965074 -0.0043195430
0.9801468428 -0.0040118237
0.9822787092 -0.0037195255
0.9842915806 -0.0034428442
0.9861849602 -0.0031819660
0.9879583810 -0.0029370675
0.9896114053 -0.0027083152
0.9911436254 -0.0024958654
0.9925546631 -0.0022998641
0.9938441703 -0.0021204463
0.9950118289 -0.0019577360
0.9960573507 -0.0018118463
0.9969804777 -0.0016828787
0.9977809823 -0.0015709232
0.9984586669 -0.0014760583
0.9990133642 -0.0013983503
0.9994449375 -0.0013378541
0.9997532802 -0.0012946120
0.9999383162 -0.0012686545
1.0000000000 -0.0012600000
